deviceHubId,plant_stage,airHumidityPercent,soilHumidityPercent,celciusGradeTemperature,precipitationDetected,nitrogen,phosphorus,potassium,condition_label,createdAt,altitudeMasl
SJ-DEV-934,floracion,92,68,20.6,0,40,22,59,p_deficiency_moderate,2025-05-23T04:31:00Z,1358.6038288862658
SJ-DEV-598,floracion,86,64,20.1,1,44,40,66,optimal_floracion,2025-05-09T16:06:00Z,1427.47104203456
SJ-DEV-1388,floracion,86,65,20.4,1,41,22,48,p_deficiency_moderate,2025-05-07T04:11:00Z,1402.070463717408
SJ-DEV-863,floracion,87,29,19.3,0,49,41,63,water_deficit_floracion,2025-05-17T19:56:00Z,1351.7423075196298
SJ-DEV-150,floracion,84,65,19.0,1,43,28,58,p_deficiency_moderate,2025-05-13T08:16:00Z,1098.3673207247427
SJ-DEV-434,floracion,86,64,20.7,1,51,45,60,optimal_floracion,2025-05-08T09:53:00Z,1417.4165983712858
SJ-DEV-647,floracion,85,68,21.0,0,39,38,53,optimal_floracion,2025-05-09T01:40:00Z,1493.5922046866085
SJ-DEV-1342,floracion,85,46,20.8,0,51,34,46,water_deficit_floracion,2025-05-27T16:55:00Z,1440.4408564416885
SJ-DEV-273,floracion,96,68,20.3,0,47,41,52,fungal_risk_botrytis_floracion,2025-05-23T11:56:00Z,1381.873845630174
SJ-DEV-537,floracion,86,33,18.3,0,49,37,59,water_deficit_floracion,2025-05-14T19:25:00Z,1325.2582921019693
SJ-DEV-1166,floracion,87,47,21.1,0,48,40,52,water_deficit_floracion,2025-05-18T00:19:00Z,1174.3905297051986
SJ-DEV-441,floracion,86,69,20.1,0,57,36,57,optimal_floracion,2025-05-13T14:52:00Z,1139.4633497542782
SJ-DEV-537,floracion,89,65,18.2,1,41,19,52,p_deficiency_moderate,2025-05-10T13:19:00Z,1256.9737616357656
SJ-DEV-1415,floracion,84,44,19.3,0,41,42,56,water_deficit_floracion,2025-05-24T05:52:00Z,1325.5626651746263
SJ-DEV-1110,floracion,83,31,19.7,0,46,42,57,water_deficit_floracion,2025-05-17T11:49:00Z,1020.3622375699334
SJ-DEV-865,floracion,86,65,20.3,0,39,9,60,p_deficiency_moderate,2025-05-22T10:59:00Z,1233.116607868893
SJ-DEV-1281,floracion,83,47,19.5,0,51,39,48,water_deficit_floracion,2025-05-09T09:44:00Z,1020.6489727842537
SJ-DEV-185,floracion,94,69,21.1,1,51,43,51,fungal_risk_botrytis_floracion,2025-05-03T19:29:00Z,1013.6053122432136
SJ-DEV-951,floracion,84,69,20.2,0,52,26,52,p_deficiency_moderate,2025-05-09T12:57:00Z,1055.6238839463372
SJ-DEV-505,floracion,85,33,19.5,0,46,42,49,water_deficit_floracion,2025-05-30T06:10:00Z,1447.6471591668208
SJ-DEV-625,floracion,86,67,19.9,0,50,15,64,p_deficiency_moderate,2025-05-02T23:55:00Z,1089.87234258533
SJ-DEV-220,floracion,85,64,19.2,0,40,13,55,p_deficiency_moderate,2025-05-02T13:05:00Z,1259.9635895945014
SJ-DEV-567,floracion,94,68,20.2,1,51,42,60,fungal_risk_botrytis_floracion,2025-05-15T17:08:00Z,1214.542816598106
SJ-DEV-1234,floracion,83,69,20.2,0,44,36,57,optimal_floracion,2025-05-16T12:24:00Z,1299.0371769394035
SJ-DEV-933,floracion,94,70,20.2,0,44,42,57,fungal_risk_botrytis_floracion,2025-05-17T05:50:00Z,1409.064813750174
SJ-DEV-258,floracion,96,67,21.2,1,43,33,54,fungal_risk_botrytis_floracion,2025-05-08T01:24:00Z,1079.8123974020157
SJ-DEV-023,floracion,85,64,18.8,0,46,9,52,p_deficiency_moderate,2025-05-27T19:15:00Z,1246.3371633344423
SJ-DEV-070,floracion,87,45,20.4,0,42,40,61,water_deficit_floracion,2025-05-31T20:37:00Z,1035.071963457197
SJ-DEV-269,floracion,86,69,21.1,0,44,39,50,optimal_floracion,2025-05-17T05:56:00Z,1486.1899608726812
SJ-DEV-1270,floracion,86,64,20.7,0,47,34,63,optimal_floracion,2025-05-01T12:07:00Z,1038.510429943727
SJ-DEV-118,floracion,82,66,20.3,0,40,40,60,optimal_floracion,2025-05-24T04:36:00Z,1097.8685071403784
SJ-DEV-976,floracion,96,68,20.7,1,40,42,55,fungal_risk_botrytis_floracion,2025-05-24T03:21:00Z,1228.088669836929
SJ-DEV-505,floracion,84,65,18.1,0,42,25,58,p_deficiency_moderate,2025-05-19T03:09:00Z,1230.5926628012517
SJ-DEV-107,floracion,84,70,20.4,0,41,20,51,p_deficiency_moderate,2025-05-23T11:13:00Z,1056.6071662629508
SJ-DEV-400,floracion,94,68,20.6,1,43,38,53,fungal_risk_botrytis_floracion,2025-05-08T07:23:00Z,1334.3847896821705
SJ-DEV-090,floracion,85,66,19.4,1,37,12,57,p_deficiency_moderate,2025-05-23T19:54:00Z,1195.5619442912657
SJ-DEV-1146,floracion,82,68,19.1,0,37,40,46,optimal_floracion,2025-05-10T12:44:00Z,1461.0095016705352
SJ-DEV-1364,floracion,85,71,19.4,0,47,9,60,p_deficiency_moderate,2025-05-06T01:23:00Z,1140.6611475759846
SJ-DEV-739,floracion,91,65,18.6,0,39,23,56,p_deficiency_moderate,2025-05-07T03:25:00Z,1036.6615445150185
SJ-DEV-1374,floracion,82,64,21.0,0,37,40,54,optimal_floracion,2025-05-29T00:47:00Z,1480.354656369606
SJ-DEV-150,floracion,84,69,19.9,1,47,36,52,optimal_floracion,2025-05-07T13:20:00Z,1017.2170159200114
SJ-DEV-813,floracion,85,67,22.2,0,43,20,56,p_deficiency_moderate,2025-05-08T13:03:00Z,1261.804146733421
SJ-DEV-175,floracion,92,65,21.1,0,40,20,45,p_deficiency_moderate,2025-05-16T08:45:00Z,1153.9842063393655
SJ-DEV-1249,floracion,85,28,21.0,0,42,39,47,water_deficit_floracion,2025-05-23T08:46:00Z,1437.5981978417371
SJ-DEV-1481,floracion,96,67,21.5,1,44,37,55,fungal_risk_botrytis_floracion,2025-05-03T19:58:00Z,1075.9693141931261
SJ-DEV-1423,floracion,81,69,20.2,0,41,42,52,optimal_floracion,2025-05-26T22:36:00Z,1129.2778458380242
SJ-DEV-882,floracion,87,35,20.1,0,48,38,57,water_deficit_floracion,2025-05-27T20:50:00Z,1344.6964246379557
SJ-DEV-1141,floracion,82,65,20.9,0,45,38,58,optimal_floracion,2025-05-21T13:35:00Z,1265.4111680570954
SJ-DEV-198,floracion,85,66,21.1,0,50,38,51,optimal_floracion,2025-05-20T01:06:00Z,1162.3369044545047
SJ-DEV-1267,floracion,83,67,20.2,0,42,37,50,optimal_floracion,2025-05-25T06:31:00Z,1121.0600370460718
SJ-DEV-528,floracion,85,31,19.8,0,45,43,51,water_deficit_floracion,2025-05-14T22:56:00Z,1223.0919598892442
SJ-DEV-962,floracion,94,67,21.3,0,48,38,54,fungal_risk_botrytis_floracion,2025-05-09T15:52:00Z,1264.5937187240916
SJ-DEV-599,fructificacion,83,70,23.9,1,46,33,64,pest_risk_broca_fructificacion,2025-05-21T07:39:00Z,1567.3035707431561
SJ-DEV-931,fructificacion,88,72,21.6,0,44,37,71,pest_risk_broca_fructificacion,2025-05-07T23:20:00Z,1299.5491006532955
SJ-DEV-479,fructificacion,92,70,23.5,0,45,34,67,pest_risk_broca_fructificacion,2025-05-22T09:27:00Z,1159.0461979931563
SJ-DEV-851,fructificacion,85,70,24.8,1,42,34,69,pest_risk_broca_fructificacion,2025-05-22T10:23:00Z,1556.275361697564
SJ-DEV-207,fructificacion,89,73,18.9,0,49,37,72,optimal_fructificacion,2025-05-03T01:00:00Z,1505.5159833588475
SJ-DEV-494,fructificacion,89,71,19.2,1,42,29,70,optimal_fructificacion,2025-05-06T01:43:00Z,1454.258463542757
SJ-DEV-1161,fructificacion,89,71,22.9,1,38,31,69,pest_risk_broca_fructificacion,2025-05-03T08:20:00Z,1130.4331952994341
SJ-DEV-287,fructificacion,90,68,18.0,0,40,36,32,k_deficiency_moderate,2025-05-21T03:58:00Z,1389.3728639891654
SJ-DEV-781,fructificacion,84,70,22.9,0,49,33,71,pest_risk_broca_fructificacion,2025-05-18T16:42:00Z,1293.6942350269182
SJ-DEV-853,fructificacion,86,47,21.1,0,44,39,71,water_deficit_fructificacion,2025-05-07T03:21:00Z,1222.666140636627
SJ-DEV-1364,fructificacion,88,36,20.3,0,39,37,68,water_deficit_fructificacion,2025-05-12T05:46:00Z,1549.1463369465255
SJ-DEV-1477,fructificacion,87,40,20.1,0,48,33,63,water_deficit_fructificacion,2025-05-06T10:49:00Z,1476.0792694405018
SJ-DEV-753,fructificacion,90,72,22.4,0,53,33,73,pest_risk_broca_fructificacion,2025-05-18T09:42:00Z,1504.5997586945948
SJ-DEV-652,fructificacion,88,74,18.5,0,47,38,71,optimal_fructificacion,2025-05-12T06:11:00Z,1194.9056491059132
SJ-DEV-939,fructificacion,89,72,18.8,0,52,33,42,k_deficiency_moderate,2025-05-10T05:59:00Z,1167.4751037613592
SJ-DEV-764,fructificacion,83,70,23.4,0,47,32,70,pest_risk_broca_fructificacion,2025-05-17T05:37:00Z,1567.3305977997113
SJ-DEV-960,fructificacion,89,42,19.4,0,44,30,67,water_deficit_fructificacion,2025-05-29T13:55:00Z,1445.8097497872632
SJ-DEV-426,fructificacion,90,72,18.8,0,44,30,66,optimal_fructificacion,2025-05-14T04:13:00Z,1106.9802357302615
SJ-DEV-178,fructificacion,87,73,18.9,0,36,33,70,optimal_fructificacion,2025-05-16T04:06:00Z,1250.8396240931343
SJ-DEV-1031,fructificacion,86,36,17.9,0,41,35,73,water_deficit_fructificacion,2025-05-20T13:54:00Z,1361.2870939274653
SJ-DEV-869,fructificacion,84,74,18.4,1,45,35,69,optimal_fructificacion,2025-05-11T06:48:00Z,1165.0136361331074
SJ-DEV-960,fructificacion,84,71,23.4,0,39,34,69,pest_risk_broca_fructificacion,2025-05-02T20:03:00Z,1384.2584797094569
SJ-DEV-040,fructificacion,88,73,23.3,0,43,38,62,pest_risk_broca_fructificacion,2025-05-14T00:36:00Z,1247.8434443068927
SJ-DEV-1254,fructificacion,93,70,18.0,1,43,31,35,k_deficiency_moderate,2025-05-16T15:55:00Z,1257.733148821236
SJ-DEV-1254,fructificacion,94,73,19.3,0,44,33,44,k_deficiency_moderate,2025-05-03T22:14:00Z,1324.781817314316
SJ-DEV-591,fructificacion,91,70,22.6,0,44,34,75,pest_risk_broca_fructificacion,2025-05-05T06:24:00Z,1218.9409947727663
SJ-DEV-630,fructificacion,90,40,19.8,0,48,34,71,water_deficit_fructificacion,2025-05-26T17:34:00Z,1480.3910320480936
SJ-DEV-882,fructificacion,86,68,19.1,0,37,34,19,k_deficiency_moderate,2025-05-02T17:20:00Z,1372.598981417929
SJ-DEV-380,fructificacion,86,71,18.5,1,43,34,34,k_deficiency_moderate,2025-05-01T23:34:00Z,1317.7121396859693
SJ-DEV-1290,fructificacion,90,70,18.6,0,50,38,33,k_deficiency_moderate,2025-05-17T18:06:00Z,1166.956079118636
SJ-DEV-1400,fructificacion,83,70,22.3,0,36,36,62,pest_risk_broca_fructificacion,2025-05-12T00:02:00Z,1258.991672728475
SJ-DEV-758,fructificacion,85,71,19.0,0,44,38,74,optimal_fructificacion,2025-05-14T15:36:00Z,1169.2331287778416
SJ-DEV-153,fructificacion,90,72,24.7,0,41,34,73,pest_risk_broca_fructificacion,2025-05-02T23:35:00Z,1502.6344509882258
SJ-DEV-318,fructificacion,90,68,19.1,0,48,38,32,k_deficiency_moderate,2025-05-18T18:44:00Z,1265.4568923409427
SJ-DEV-1190,fructificacion,91,71,18.4,0,46,34,28,k_deficiency_moderate,2025-05-30T02:02:00Z,1187.040335790138
SJ-DEV-1394,fructificacion,91,70,24.2,0,46,34,66,pest_risk_broca_fructificacion,2025-05-17T17:24:00Z,1204.6237688946107
SJ-DEV-814,fructificacion,82,71,22.7,1,40,35,75,pest_risk_broca_fructificacion,2025-05-25T08:55:00Z,1229.8766006731228
SJ-DEV-882,fructificacion,93,69,19.0,0,46,39,34,k_deficiency_moderate,2025-05-06T05:43:00Z,1280.4087112689201
SJ-DEV-676,fructificacion,85,74,18.7,1,49,39,70,optimal_fructificacion,2025-05-17T11:46:00Z,1502.7501846903697
SJ-DEV-346,fructificacion,87,70,24.3,0,57,37,68,pest_risk_broca_fructificacion,2025-05-04T12:17:00Z,1418.7368432980961
SJ-DEV-645,fructificacion,81,69,22.9,0,47,34,83,pest_risk_broca_fructificacion,2025-05-24T14:48:00Z,1242.210566280488
SJ-DEV-1424,fructificacion,87,72,19.6,1,50,29,70,optimal_fructificacion,2025-05-09T15:38:00Z,1589.6653689937652
SJ-DEV-834,fructificacion,88,72,17.8,1,43,39,70,optimal_fructificacion,2025-05-12T23:00:00Z,1366.9367767542021
SJ-DEV-1065,fructificacion,91,72,18.3,0,54,34,27,k_deficiency_moderate,2025-05-16T19:29:00Z,1140.3186617867602
SJ-DEV-725,fructificacion,89,69,18.3,0,40,37,25,k_deficiency_moderate,2025-05-11T18:50:00Z,1297.7523440834916
SJ-DEV-1233,fructificacion,89,30,18.1,0,49,36,70,water_deficit_fructificacion,2025-05-02T00:17:00Z,1298.751372801796
SJ-DEV-1434,fructificacion,91,72,18.5,1,52,34,23,k_deficiency_moderate,2025-05-16T04:28:00Z,1212.6043505690893
SJ-DEV-1178,fructificacion,89,73,19.5,0,52,36,61,optimal_fructificacion,2025-05-28T00:24:00Z,1519.8364315912268
SJ-DEV-397,fructificacion,86,71,19.1,0,44,39,65,optimal_fructificacion,2025-05-17T17:20:00Z,1279.3615141771763
SJ-DEV-139,fructificacion,89,49,18.2,0,46,37,69,water_deficit_fructificacion,2025-05-26T04:35:00Z,1227.824947850664
SJ-DEV-292,fructificacion,88,71,19.5,0,41,39,37,k_deficiency_moderate,2025-05-03T23:40:00Z,1168.079838836191
SJ-DEV-954,fructificacion,89,48,19.0,0,43,36,57,water_deficit_fructificacion,2025-05-14T20:21:00Z,1168.3879980266445
SJ-DEV-001,fructificacion,87,72,24.0,0,45,39,73,pest_risk_broca_fructificacion,2025-05-30T19:21:00Z,1582.742135416143
SJ-DEV-1326,fructificacion,86,70,24.7,0,40,35,76,pest_risk_broca_fructificacion,2025-05-01T12:52:00Z,1529.711653090651
SJ-DEV-330,fructificacion,91,42,20.3,0,50,36,69,water_deficit_fructificacion,2025-05-15T04:27:00Z,1328.4893925230422
SJ-DEV-388,fructificacion,87,71,19.8,1,46,43,69,optimal_fructificacion,2025-05-14T20:18:00Z,1317.7883358595336
SJ-DEV-1225,fructificacion,89,32,19.9,0,37,31,72,water_deficit_fructificacion,2025-05-06T00:44:00Z,1296.7162674626475
SJ-DEV-227,fructificacion,84,69,22.7,1,33,31,67,pest_risk_broca_fructificacion,2025-05-06T10:21:00Z,1295.9267596835568
SJ-DEV-730,fructificacion,88,70,19.3,0,40,35,43,k_deficiency_moderate,2025-05-31T05:35:00Z,1134.8945010990096
SJ-DEV-425,fructificacion,89,40,19.5,0,48,37,74,water_deficit_fructificacion,2025-05-06T22:08:00Z,1253.8064171449907
SJ-DEV-1383,fructificacion,90,35,19.0,0,43,37,65,water_deficit_fructificacion,2025-05-27T08:51:00Z,1401.5320921409598
SJ-DEV-027,fructificacion,91,46,19.7,0,55,33,66,water_deficit_fructificacion,2025-05-24T21:30:00Z,1127.311608049313
SJ-DEV-1473,fructificacion,91,70,24.0,0,44,38,70,pest_risk_broca_fructificacion,2025-05-09T18:23:00Z,1123.0238180383926
SJ-DEV-946,fructificacion,87,71,23.8,1,47,41,68,pest_risk_broca_fructificacion,2025-05-24T07:03:00Z,1449.1548151615889
SJ-DEV-933,fructificacion,91,34,18.4,0,48,32,67,water_deficit_fructificacion,2025-05-25T15:00:00Z,1134.002466067878
SJ-DEV-124,fructificacion,84,72,24.6,1,40,39,69,pest_risk_broca_fructificacion,2025-05-16T20:19:00Z,1458.9049587363616
SJ-DEV-046,fructificacion,91,32,19.7,0,40,39,74,water_deficit_fructificacion,2025-05-24T00:35:00Z,1215.115140586674
SJ-DEV-204,fructificacion,83,72,21.7,1,46,39,64,pest_risk_broca_fructificacion,2025-05-07T10:05:00Z,1193.1439738613958
SJ-DEV-1206,fructificacion,89,72,19.4,0,44,39,74,optimal_fructificacion,2025-05-06T08:38:00Z,1448.2358031895146
SJ-DEV-1464,fructificacion,88,70,19.6,0,51,44,31,k_deficiency_moderate,2025-05-26T10:08:00Z,1138.2647518477872
SJ-DEV-045,fructificacion,91,33,20.7,0,47,40,70,water_deficit_fructificacion,2025-05-10T10:00:00Z,1475.6569242275245
SJ-DEV-488,fructificacion,88,73,23.5,0,46,38,76,pest_risk_broca_fructificacion,2025-05-20T22:47:00Z,1476.776353793742
SJ-DEV-469,fructificacion,89,72,19.0,0,48,36,71,optimal_fructificacion,2025-05-28T21:57:00Z,1391.7103358752563
SJ-DEV-158,fructificacion,87,71,18.1,0,35,40,38,k_deficiency_moderate,2025-05-30T22:16:00Z,1283.3905365475157
SJ-DEV-155,fructificacion,87,72,19.0,0,41,38,71,optimal_fructificacion,2025-05-28T05:44:00Z,1170.0669305991214
SJ-DEV-1082,fructificacion,88,47,19.9,0,43,38,71,water_deficit_fructificacion,2025-05-25T13:47:00Z,1323.191065972671
SJ-DEV-1359,fructificacion,87,48,17.2,0,48,35,65,water_deficit_fructificacion,2025-05-03T07:48:00Z,1149.2107829399556
SJ-DEV-094,fructificacion,87,73,24.0,1,40,27,69,pest_risk_broca_fructificacion,2025-05-30T13:44:00Z,1483.2997770038396
SJ-DEV-302,fructificacion,87,47,18.6,0,49,27,68,water_deficit_fructificacion,2025-05-01T11:47:00Z,1320.626559520867
SJ-DEV-810,fructificacion,88,70,24.4,0,46,27,75,pest_risk_broca_fructificacion,2025-05-05T23:05:00Z,1338.5431869506504
SJ-DEV-1007,fructificacion,82,71,22.3,1,42,36,64,pest_risk_broca_fructificacion,2025-05-19T23:20:00Z,1323.3536755246196
SJ-DEV-1391,fructificacion,87,42,21.9,0,50,35,63,water_deficit_fructificacion,2025-05-13T12:13:00Z,1358.707362042627
SJ-DEV-425,fructificacion,90,70,25.1,0,45,35,66,pest_risk_broca_fructificacion,2025-05-05T18:38:00Z,1169.4015784192486
SJ-DEV-1200,fructificacion,94,71,18.3,0,49,36,27,k_deficiency_moderate,2025-05-15T11:00:00Z,1361.5279240966606
SJ-DEV-1247,fructificacion,93,73,19.7,0,48,35,41,k_deficiency_moderate,2025-05-17T16:00:00Z,1586.9762697177312
SJ-DEV-1379,fructificacion,92,69,19.2,0,47,32,41,k_deficiency_moderate,2025-05-19T19:58:00Z,1500.9320956974839
SJ-DEV-1470,fructificacion,89,74,19.2,0,42,37,75,optimal_fructificacion,2025-05-09T19:04:00Z,1203.1830157565694
SJ-DEV-1368,fructificacion,89,31,17.7,0,41,31,74,water_deficit_fructificacion,2025-05-21T00:56:00Z,1576.1747930013555
SJ-DEV-1430,fructificacion,80,70,22.9,0,51,38,74,pest_risk_broca_fructificacion,2025-05-28T03:30:00Z,1350.322098928876
SJ-DEV-725,fructificacion,89,47,19.2,0,45,38,65,water_deficit_fructificacion,2025-05-23T11:40:00Z,1218.1355625918695
SJ-DEV-147,fructificacion,89,34,19.8,0,45,35,74,water_deficit_fructificacion,2025-05-18T05:02:00Z,1542.5784871914545
SJ-DEV-951,fructificacion,84,72,19.1,0,43,34,70,optimal_fructificacion,2025-05-17T07:41:00Z,1163.834139502949
SJ-DEV-1067,fructificacion,86,73,20.0,0,46,44,73,optimal_fructificacion,2025-05-27T17:54:00Z,1277.8508989606914
SJ-DEV-1005,fructificacion,90,47,19.8,0,38,37,67,water_deficit_fructificacion,2025-05-09T12:37:00Z,1100.7623023795338
SJ-DEV-712,fructificacion,85,73,19.0,1,48,33,69,optimal_fructificacion,2025-05-25T04:00:00Z,1528.175517302228
SJ-DEV-281,fructificacion,83,71,23.5,1,39,36,75,pest_risk_broca_fructificacion,2025-05-25T00:54:00Z,1122.7418540830247
SJ-DEV-1393,fructificacion,81,70,23.7,0,44,35,73,pest_risk_broca_fructificacion,2025-05-29T11:48:00Z,1174.3463250118562
SJ-DEV-1038,fructificacion,82,72,24.4,0,50,35,73,pest_risk_broca_fructificacion,2025-05-11T18:11:00Z,1513.0729432431597
SJ-DEV-1396,fructificacion,85,70,22.1,0,50,32,68,pest_risk_broca_fructificacion,2025-05-16T09:20:00Z,1560.71993818606
SJ-DEV-456,fructificacion,90,73,22.3,0,40,38,74,pest_risk_broca_fructificacion,2025-05-21T12:24:00Z,1479.6469936765538
SJ-DEV-404,fructificacion,88,73,18.4,1,48,38,67,optimal_fructificacion,2025-05-16T07:05:00Z,1207.2227499821415
SJ-DEV-088,fructificacion,88,29,18.7,0,40,34,67,water_deficit_fructificacion,2025-05-06T10:47:00Z,1478.540113870151
SJ-DEV-994,fructificacion,87,72,18.7,1,43,36,68,optimal_fructificacion,2025-05-12T08:15:00Z,1256.0937905711933
SJ-DEV-869,fructificacion,88,31,18.9,0,48,37,75,water_deficit_fructificacion,2025-05-30T19:48:00Z,1269.1321460007546
SJ-DEV-1081,fructificacion,90,31,18.8,0,41,38,69,water_deficit_fructificacion,2025-05-26T17:42:00Z,1418.4365474898063
SJ-DEV-1114,fructificacion,90,33,18.1,0,53,35,66,water_deficit_fructificacion,2025-05-15T05:55:00Z,1296.0282972476373
SJ-DEV-1092,fructificacion,89,42,19.3,0,39,40,72,water_deficit_fructificacion,2025-05-24T05:34:00Z,1132.6545583308862
SJ-DEV-920,fructificacion,89,71,23.9,0,45,34,67,pest_risk_broca_fructificacion,2025-05-13T03:20:00Z,1237.2817854792627
SJ-DEV-487,fructificacion,89,49,19.0,0,49,30,70,water_deficit_fructificacion,2025-05-17T06:40:00Z,1412.9282551763133
SJ-DEV-643,fructificacion,85,70,23.6,0,37,35,67,pest_risk_broca_fructificacion,2025-05-14T00:18:00Z,1547.839347114032
SJ-DEV-1124,fructificacion,89,70,22.3,0,45,32,68,pest_risk_broca_fructificacion,2025-05-15T21:43:00Z,1294.5089169074593
SJ-DEV-1391,fructificacion,90,72,23.7,0,37,37,70,pest_risk_broca_fructificacion,2025-05-17T16:32:00Z,1165.6204375720924
SJ-DEV-1033,fructificacion,91,71,24.3,0,41,34,70,pest_risk_broca_fructificacion,2025-05-29T17:16:00Z,1115.891388972615
SJ-DEV-1201,fructificacion,85,70,19.7,0,45,38,69,optimal_fructificacion,2025-05-27T22:57:00Z,1516.9846223659763
SJ-DEV-1091,fructificacion,90,72,22.3,0,49,36,69,pest_risk_broca_fructificacion,2025-05-16T17:03:00Z,1366.3874436616973
SJ-DEV-179,fructificacion,83,72,22.9,0,45,32,70,pest_risk_broca_fructificacion,2025-05-03T20:26:00Z,1118.4055924765253
SJ-DEV-1326,fructificacion,86,47,19.7,0,45,41,70,water_deficit_fructificacion,2025-05-13T09:56:00Z,1176.11851802391
SJ-DEV-1311,fructificacion,88,73,24.5,0,49,43,60,pest_risk_broca_fructificacion,2025-05-24T14:36:00Z,1313.7702173544767
SJ-DEV-735,fructificacion,91,69,18.9,0,42,34,34,k_deficiency_moderate,2025-05-07T08:24:00Z,1422.4209266418097
SJ-DEV-600,fructificacion,89,70,19.1,1,48,39,25,k_deficiency_moderate,2025-05-16T13:13:00Z,1361.2314660529269
SJ-DEV-780,fructificacion,82,72,22.2,1,43,32,63,pest_risk_broca_fructificacion,2025-05-21T16:31:00Z,1550.0338485643426
SJ-DEV-1476,fructificacion,86,44,18.6,0,38,29,71,water_deficit_fructificacion,2025-05-06T10:28:00Z,1389.4459304782536
SJ-DEV-484,fructificacion,89,70,19.3,1,45,41,23,k_deficiency_moderate,2025-05-30T17:35:00Z,1520.235926521802
SJ-DEV-164,fructificacion,89,72,20.8,0,41,38,36,k_deficiency_moderate,2025-05-08T09:29:00Z,1514.720313239995
SJ-DEV-1482,fructificacion,89,28,18.9,0,43,36,67,water_deficit_fructificacion,2025-05-18T14:17:00Z,1394.8916295540598
SJ-DEV-579,fructificacion,87,72,23.3,0,41,39,69,pest_risk_broca_fructificacion,2025-05-25T18:15:00Z,1318.0981523353305
SJ-DEV-318,fructificacion,82,72,19.4,0,45,40,40,k_deficiency_moderate,2025-05-26T07:59:00Z,1250.6095267486658
SJ-DEV-008,fructificacion,90,37,18.3,0,44,35,65,water_deficit_fructificacion,2025-05-02T01:24:00Z,1256.4176666955702
SJ-DEV-1464,fructificacion,90,33,19.9,0,48,36,68,water_deficit_fructificacion,2025-05-13T18:08:00Z,1406.145340080605
SJ-DEV-110,fructificacion,89,73,18.1,0,47,32,69,optimal_fructificacion,2025-05-30T00:40:00Z,1466.4816570195233
SJ-DEV-941,fructificacion,87,71,18.6,1,46,33,71,optimal_fructificacion,2025-05-06T19:36:00Z,1462.3073979540031
SJ-DEV-219,fructificacion,88,32,18.1,0,38,37,75,water_deficit_fructificacion,2025-05-26T19:26:00Z,1189.132469446729
SJ-DEV-564,fructificacion,85,70,19.0,0,49,35,70,optimal_fructificacion,2025-05-13T17:47:00Z,1379.8134749246706
SJ-DEV-1440,fructificacion,93,69,18.7,0,49,40,29,k_deficiency_moderate,2025-05-09T03:33:00Z,1279.0034867708737
SJ-DEV-1143,fructificacion,86,45,18.7,0,49,38,77,water_deficit_fructificacion,2025-05-03T10:43:00Z,1323.8127518184178
SJ-DEV-145,fructificacion,89,70,18.8,0,47,36,35,k_deficiency_moderate,2025-05-30T04:15:00Z,1574.985897071174
SJ-DEV-1116,fructificacion,89,47,19.4,0,42,35,70,water_deficit_fructificacion,2025-05-22T10:41:00Z,1598.2477325253917
SJ-DEV-466,fructificacion,87,72,18.9,0,44,36,26,k_deficiency_moderate,2025-05-28T20:31:00Z,1361.8937152165076
SJ-DEV-1329,fructificacion,91,72,25.4,0,42,33,75,pest_risk_broca_fructificacion,2025-05-30T11:42:00Z,1560.077987712761
SJ-DEV-754,fructificacion,89,69,19.4,1,51,34,29,k_deficiency_moderate,2025-05-04T15:38:00Z,1323.7320427833006
SJ-DEV-839,fructificacion,90,38,18.2,0,40,28,67,water_deficit_fructificacion,2025-05-05T12:06:00Z,1403.649908055951
SJ-DEV-1113,fructificacion,92,69,24.4,0,50,34,66,pest_risk_broca_fructificacion,2025-05-08T17:36:00Z,1482.2081300606176
SJ-DEV-086,fructificacion,85,73,18.7,1,42,31,73,optimal_fructificacion,2025-05-17T15:11:00Z,1223.869779484243
SJ-DEV-1348,fructificacion,88,71,21.6,1,47,35,71,pest_risk_broca_fructificacion,2025-05-09T18:52:00Z,1158.8139846982535
SJ-DEV-115,fructificacion,92,72,19.2,0,49,37,26,k_deficiency_moderate,2025-05-26T11:17:00Z,1362.0732336260514
SJ-DEV-1032,fructificacion,90,70,23.3,0,44,33,66,pest_risk_broca_fructificacion,2025-05-30T22:37:00Z,1207.069408117948
SJ-DEV-625,fructificacion,88,45,18.4,0,46,40,67,water_deficit_fructificacion,2025-05-25T05:54:00Z,1596.6675767768538
SJ-DEV-1215,fructificacion,89,71,18.8,1,47,34,72,optimal_fructificacion,2025-05-27T23:08:00Z,1400.2595745722097
SJ-DEV-947,fructificacion,87,28,20.2,0,45,36,65,water_deficit_fructificacion,2025-05-16T20:13:00Z,1430.6934173183188
SJ-DEV-1118,fructificacion,86,45,18.4,0,47,30,71,water_deficit_fructificacion,2025-05-18T04:52:00Z,1231.9634167385339
SJ-DEV-1477,fructificacion,90,72,18.8,0,47,36,23,k_deficiency_moderate,2025-05-20T11:56:00Z,1156.1008166593533
SJ-DEV-324,fructificacion,92,71,18.0,0,45,32,25,k_deficiency_moderate,2025-05-19T03:02:00Z,1510.1131218712155
SJ-DEV-1133,fructificacion,83,72,23.3,0,49,33,68,pest_risk_broca_fructificacion,2025-05-01T00:49:00Z,1567.5947703830411
